country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","12-04-2025 10:00:00",10.073232,76.302765,PM2.5,44,77,56
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","12-04-2025 10:00:00",10.073232,76.302765,NO2,7,8,8
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","12-04-2025 10:00:00",10.073232,76.302765,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","12-04-2025 10:00:00",8.563700,76.886500,PM2.5,41,47,44
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","12-04-2025 10:00:00",22.7289,75.8076,CO,10,12,11
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","12-04-2025 10:00:00",22.7289,75.8076,OZONE,4,28,7
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","12-04-2025 10:00:00",22.4310,75.5213,NO2,42,104,62
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","12-04-2025 10:00:00",22.7084,75.8815,CO,16,18,17
India,"Madhya Pradesh",Indore,"Vijay Nagar Scheme-78, Indore - Glenmark","12-04-2025 10:00:00",22.76726,75.88710,NO2,27,28,27
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","12-04-2025 10:00:00",26.259242,78.216432,PM10,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","12-04-2025 10:00:00",26.200388,78.147714,NO2,1,3,2
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","12-04-2025 10:00:00",26.200388,78.147714,CO,24,123,69
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","12-04-2025 10:00:00",26.200388,78.147714,OZONE,13,123,78
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","12-04-2025 10:00:00",22.7289,75.8076,SO2,16,17,16
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","12-04-2025 10:00:00",12.938539,77.590100,OZONE,70,152,83
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","12-04-2025 10:00:00",12.920984,77.584908,OZONE,11,20,16
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","12-04-2025 10:00:00",12.921418,77.502466,NO2,28,34,33
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","12-04-2025 10:00:00",24.108970,82.645580,NH3,NA,NA,NA
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","12-04-2025 10:00:00","23.182719 ","75.768218 ",PM2.5,NA,NA,NA
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","12-04-2025 10:00:00","23.182719 ","75.768218 ",PM10,NA,NA,NA
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","12-04-2025 10:00:00","23.182719 ","75.768218 ",NO2,NA,NA,NA
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","12-04-2025 10:00:00","23.182719 ","75.768218 ",CO,9,76,20
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","12-04-2025 10:00:00",19.10122,74.73339,PM10,62,81,72
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","12-04-2025 10:00:00",20.719516,77.000253,PM2.5,30,281,66
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","12-04-2025 10:00:00",20.719516,77.000253,PM10,42,170,82
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","12-04-2025 10:00:00",20.719516,77.000253,NO2,11,88,22
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","12-04-2025 10:00:00",20.719516,77.000253,SO2,9,33,16
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","12-04-2025 10:00:00",20.719516,77.000253,CO,30,86,31
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","12-04-2025 10:00:00",20.719516,77.000253,OZONE,4,113,21
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","12-04-2025 10:00:00",20.9402359,77.7895248,OZONE,13,99,35
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","12-04-2025 10:00:00",23.142888,79.916147,NH3,2,3,3
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","12-04-2025 10:00:00",23.168606,79.932247,PM10,93,174,118
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","12-04-2025 10:00:00",23.168606,79.932247,SO2,9,14,12
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","12-04-2025 10:00:00",23.168606,79.932247,OZONE,3,84,50
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","12-04-2025 10:00:00",23.218135,79.957770,SO2,7,15,11
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","12-04-2025 10:00:00",23.218135,79.957770,OZONE,6,89,47
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","12-04-2025 10:00:00",23.50016,80.23284,PM2.5,26,290,80
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","12-04-2025 10:00:00",23.50016,80.23284,NH3,2,3,3
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","12-04-2025 10:00:00",23.50016,80.23284,CO,26,103,38
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","12-04-2025 10:00:00",24.2613009,80.7231783,CO,11,48,39
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","12-04-2025 10:00:00",19.296481,72.840923,NH3,1,2,1
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","12-04-2025 10:00:00",19.053536,72.84643,PM10,25,93,53
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","12-04-2025 10:00:00",19.053536,72.84643,SO2,1,4,2
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","12-04-2025 10:00:00",19.065931,72.862131,NH3,8,12,10
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","12-04-2025 10:00:00",19.23241,72.86895,NO2,28,64,44
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","12-04-2025 10:00:00",19.23241,72.86895,OZONE,4,32,9
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","12-04-2025 10:00:00",19.2243333,72.8658113,SO2,6,8,7
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","12-04-2025 10:00:00",18.9767,72.8380,NO2,10,35,21
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","12-04-2025 10:00:00",23.108440,77.511428,CO,21,52,41
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","12-04-2025 10:00:00",22.624758,75.675238,NO2,7,40,19
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","12-04-2025 10:00:00",22.624758,75.675238,OZONE,6,100,27
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","12-04-2025 10:00:00",23.331731,75.045981,PM10,32,315,120
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","12-04-2025 10:00:00",23.331731,75.045981,NO2,39,41,40
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","12-04-2025 10:00:00",23.838586,78.759431,OZONE,4,53,13
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","12-04-2025 10:00:00",23.8640158,78.80289321,PM2.5,NA,NA,NA
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","12-04-2025 10:00:00",19.875620,75.387310,PM2.5,20,58,36
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","12-04-2025 10:00:00",19.8389439,75.244448,NO2,20,29,25
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","12-04-2025 10:00:00",19.8389439,75.244448,SO2,24,39,27
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","12-04-2025 10:00:00",19.863756,75.321188,PM2.5,47,92,67
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","12-04-2025 10:00:00",19.863756,75.321188,CO,10,16,13
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","12-04-2025 10:00:00",19.16485,73.23409,PM10,28,120,83
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","12-04-2025 10:00:00",19.0243902,73.0406721,PM2.5,25,54,36
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","12-04-2025 10:00:00",19.0243902,73.0406721,NO2,4,8,6
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","12-04-2025 10:00:00",19.11074,72.86084,NO2,29,60,39
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","12-04-2025 10:00:00",19.11074,72.86084,NH3,14,20,16
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","12-04-2025 10:00:00",19.11074,72.86084,CO,2,28,20
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","12-04-2025 10:00:00",19.0364585,72.8954371,SO2,2,74,15
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","12-04-2025 10:00:00",19.10078,72.87462,NH3,1,1,1
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","12-04-2025 10:00:00",19.10078,72.87462,CO,18,22,20
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","12-04-2025 10:00:00",18.910000,72.820000,CO,24,27,25
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","12-04-2025 10:00:00",18.910000,72.820000,OZONE,10,11,11
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","12-04-2025 10:00:00",19.309073,73.057223,PM2.5,15,85,47
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","12-04-2025 10:00:00",19.786089,72.757971,SO2,2,11,8
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","12-04-2025 10:00:00",19.962900,79.298714,SO2,21,44,24
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","12-04-2025 10:00:00",19.9775302,79.2337086,NO2,30,35,33
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","12-04-2025 10:00:00",19.9775302,79.2337086,OZONE,3,162,50
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","12-04-2025 10:00:00",16.6870449,74.2505872,NH3,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","12-04-2025 10:00:00",16.7143745,74.2426398,SO2,1,4,1
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","12-04-2025 10:00:00",16.7143745,74.2426398,OZONE,8,48,16
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","12-04-2025 10:00:00",20.555712,74.529236,PM10,64,442,140
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","12-04-2025 10:00:00",20.555712,74.529236,NH3,2,3,3
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","12-04-2025 10:00:00",20.555712,74.529236,OZONE,16,78,25
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","12-04-2025 10:00:00",19.854616,75.905894,NO2,87,183,133
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","12-04-2025 10:00:00",19.854616,75.905894,SO2,2,13,12
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","12-04-2025 10:00:00",19.25292,73.142019,CO,6,9,6
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","12-04-2025 10:00:00",19.192056,72.9585188,PM10,20,500,82
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","12-04-2025 10:00:00",19.192056,72.9585188,SO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","12-04-2025 10:00:00",19.0575752,73.0151367,SO2,2,8,4
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","12-04-2025 10:00:00",19.02579,73.10297,NO2,11,35,24
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","12-04-2025 10:00:00",19.02579,73.10297,SO2,3,9,5
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","12-04-2025 10:00:00",19.02579,73.10297,OZONE,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","12-04-2025 10:00:00",19.0630,73.1209,CO,9,24,18
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","12-04-2025 10:00:00",19.265594,76.761463,PM2.5,34,59,48
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","12-04-2025 10:00:00",19.265594,76.761463,PM10,51,83,61
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","12-04-2025 10:00:00",19.265594,76.761463,NH3,2,3,3
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","12-04-2025 10:00:00",19.265594,76.761463,OZONE,23,93,31
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","12-04-2025 10:00:00",18.63673,73.82487,CO,10,25,17
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","12-04-2025 10:00:00",19.000083,72.813993,CO,29,48,40
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","12-04-2025 10:00:00",19.383200,72.820400,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","12-04-2025 10:00:00",19.10861,72.83622,PM2.5,17,33,24
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","12-04-2025 10:00:00",19.10861,72.83622,PM10,26,95,53
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","12-04-2025 10:00:00",18.9936162,72.8128113,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","12-04-2025 10:00:00",18.9936162,72.8128113,CO,6,25,8
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","12-04-2025 10:00:00",21.121801,79.04952,PM2.5,44,122,80
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","12-04-2025 10:00:00",21.121801,79.04952,NO2,9,107,37
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","12-04-2025 10:00:00",21.121801,79.04952,SO2,4,59,20
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","12-04-2025 10:00:00",18.5011743,73.8165527,SO2,70,70,70
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","12-04-2025 10:00:00",18.454450,73.854155,SO2,1,2,2
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","12-04-2025 10:00:00",18.573040,73.927715,PM2.5,46,125,71
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","12-04-2025 10:00:00",18.573040,73.927715,OZONE,1,81,17
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","12-04-2025 10:00:00",18.530085,73.849598,SO2,5,16,10
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","12-04-2025 10:00:00",18.547056,73.826908,PM10,28,54,40
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","12-04-2025 10:00:00",20.021503,73.813844,OZONE,14,100,20
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","12-04-2025 10:00:00",19.950220,73.731480,CO,5,28,17
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","12-04-2025 10:00:00",19.9591346,73.7788008,PM10,50,129,76
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","12-04-2025 10:00:00",19.090337,73.014232,CO,18,59,37
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","12-04-2025 10:00:00",19.0575752,73.0151367,PM2.5,11,61,32
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","12-04-2025 10:00:00",18.59051,73.77946,OZONE,6,51,15
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","12-04-2025 10:00:00",18.614767,73.799516,PM10,50,158,86
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","12-04-2025 10:00:00",18.616318,73.765797,NH3,8,24,14
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","12-04-2025 10:00:00",18.616318,73.765797,OZONE,6,34,9
India,Maharashtra,Pune,"Bhosari, Pune - IITM","12-04-2025 10:00:00",18.640051,73.848956,PM2.5,22,43,32
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","12-04-2025 10:00:00",19.1653323,72.922099,CO,1,31,16
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","12-04-2025 10:00:00",19.1653323,72.922099,OZONE,3,68,7
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","12-04-2025 10:00:00",19.0863,72.8888,NO2,3,4,4
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","12-04-2025 10:00:00",19.19709,72.82204,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","12-04-2025 10:00:00",19.1750,72.9419,PM2.5,18,29,24
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","12-04-2025 10:00:00",19.1750,72.9419,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","12-04-2025 10:00:00",19.083694,72.920967,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","12-04-2025 10:00:00",19.205800,72.868200,PM2.5,74,81,77
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","12-04-2025 10:00:00",19.205800,72.868200,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","12-04-2025 10:00:00",19.205800,72.868200,NO2,1,3,2
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","12-04-2025 10:00:00",19.0632143,72.8456324,PM10,39,97,69
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","12-04-2025 10:00:00",19.0632143,72.8456324,SO2,1,2,1
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","12-04-2025 10:00:00",18.897756,72.813320,PM10,31,60,44
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","12-04-2025 10:00:00",18.897756,72.813320,CO,4,36,10
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","12-04-2025 10:00:00",19.137500,72.915056,NH3,2,2,2
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","12-04-2025 10:00:00",19.137500,72.915056,SO2,24,28,26
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","12-04-2025 10:00:00",19.137500,72.915056,CO,15,16,15
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","12-04-2025 10:00:00",19.060498,72.923356,CO,2,126,8
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","12-04-2025 10:00:00",21.152875,79.0517531,PM2.5,34,133,62
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","12-04-2025 10:00:00",21.152875,79.0517531,CO,9,110,17
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","12-04-2025 10:00:00",21.152875,79.0517531,OZONE,3,70,26
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","12-04-2025 10:00:00",19.173852,77.296291,PM2.5,35,55,45
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","12-04-2025 10:00:00",19.222279,72.957979,PM2.5,12,52,28
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","12-04-2025 10:00:00",19.222279,72.957979,CO,6,32,22
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","12-04-2025 10:00:00",19.235581,73.159121,PM10,20,500,86
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","12-04-2025 10:00:00",19.235581,73.159121,NO2,33,62,47
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","12-04-2025 10:00:00",19.235581,73.159121,OZONE,11,81,15
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","12-04-2025 10:00:00",19.4458210,72.7988231,PM2.5,NA,NA,NA
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","12-04-2025 10:00:00",19.4458210,72.7988231,NH3,1,5,2
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","12-04-2025 10:00:00",19.4458210,72.7988231,SO2,1,3,2
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","12-04-2025 10:00:00",24.8207389,93.9423085,NH3,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","12-04-2025 10:00:00",25.5586,91.8985,PM2.5,2,28,10
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","12-04-2025 10:00:00",21.643900,85.599355,NH3,4,5,4
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","12-04-2025 10:00:00",21.847279,85.416905,PM2.5,37,72,49
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","12-04-2025 10:00:00",21.847279,85.416905,CO,18,32,27
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","12-04-2025 10:00:00",22.265816,86.174829,SO2,6,46,13
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","12-04-2025 10:00:00",22.265816,86.174829,OZONE,16,46,20
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","12-04-2025 10:00:00",22.18972222,84.86277778,PM2.5,NA,NA,NA
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","12-04-2025 10:00:00",22.220833,84.809444,PM10,90,446,176
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","12-04-2025 10:00:00",22.220833,84.809444,NH3,NA,NA,NA
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","12-04-2025 10:00:00",22.220833,84.809444,OZONE,6,108,29
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","12-04-2025 10:00:00",25.5586,91.8985,SO2,4,5,5
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","12-04-2025 10:00:00",23.7176342,92.7192841,PM2.5,2,18,7
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","12-04-2025 10:00:00",25.6635413,94.0989878,SO2,58,60,59
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","12-04-2025 10:00:00",25.6635413,94.0989878,OZONE,6,20,7
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","12-04-2025 10:00:00",20.832874,85.104082,PM10,35,211,98
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","12-04-2025 10:00:00",20.832874,85.104082,SO2,1,120,41
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","12-04-2025 10:00:00",20.832874,85.104082,CO,74,116,89
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","12-04-2025 10:00:00",21.51161,86.89088,CO,36,50,38
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","12-04-2025 10:00:00",31.620000,74.876512,PM10,31,106,66
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","12-04-2025 10:00:00",30.233011,74.907758,PM2.5,21,329,101
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","12-04-2025 10:00:00",30.233011,74.907758,SO2,4,28,13
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","12-04-2025 10:00:00",31.321907,75.578914,CO,36,48,45
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","12-04-2025 10:00:00","30.736056 ",76.209694,SO2,3,17,8
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","12-04-2025 10:00:00",30.9028,75.8086,PM2.5,65,123,93
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","12-04-2025 10:00:00",30.9028,75.8086,CO,22,76,47
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","12-04-2025 10:00:00",22.06156703,85.47409613,PM10,30,187,109
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","12-04-2025 10:00:00",21.8004996,83.8396977,SO2,11,18,11
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","12-04-2025 10:00:00",20.94185,86.11510,PM2.5,18,48,32
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","12-04-2025 10:00:00",20.94185,86.11510,NH3,1,1,1
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","12-04-2025 10:00:00","20.48891     ","85.84768     ",SO2,4,7,5
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","12-04-2025 10:00:00","20.48891     ","85.84768     ",CO,77,98,93
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","12-04-2025 10:00:00"," 16.5038",74.3623,PM10,39,73,51
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","12-04-2025 10:00:00",17.6336264,75.9132495,PM2.5,46,242,76
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","12-04-2025 10:00:00",17.6336264,75.9132495,OZONE,12,71,21
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","12-04-2025 10:00:00",17.65439,75.90649,PM2.5,27,74,51
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","12-04-2025 10:00:00",17.65439,75.90649,NO2,19,124,44
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","12-04-2025 10:00:00",17.65439,75.90649,SO2,1,8,4
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","12-04-2025 10:00:00",17.65439,75.90649,CO,18,89,24
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","12-04-2025 10:00:00",21.606865,85.510538,NO2,15,22,17
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","12-04-2025 10:00:00",20.9360711,85.1707021,PM10,6,156,80
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","12-04-2025 10:00:00",21.869985,85.167016,PM10,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","12-04-2025 10:00:00",21.869985,85.167016,NH3,2,15,5
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","12-04-2025 10:00:00",31.620000,74.876512,PM2.5,17,40,28
